Record,Kurtosis_IMF1,Kurtosis_IMF2,Kurtosis_IMF3,Kurtosis_IMF4,Kurtosis_IMF5,Kurtosis_IMF6
b0024,15.6228531861622,3.09310679672954,0.60512433867219,13.1893634548933,0.582600128661772,-0.579999299031453
b0025,15.3990198181359,3.48448527609984,-0.254025357795726,0.965275108038086,-0.0525462662686986,0.185786460727755
b0026,9.25248538001022,1.9131737600105,0.39986625644529,0.0723822770192633,-0.489720397024458,-1.38843885208199
b0027,5.1592892990346,0.121609793882016,0.333136507256504,0.239037206166588,0.0152399804139285,-1.14376711358648
b0028,9.31745259774173,3.10046499634569,0.368412445948602,-0.391310852716853,1.52838512093618,-1.26308747966391
b0029,23.9993908304354,2.69953903589824,0.599046302798441,-0.546563860901388,-1.01873400995016,-1.05989302997328
b0030,15.1282729375938,2.91839283787334,0.32334245949616,-0.68071168002962,-0.130747377300149,-1.15245391552807
b0031,9.54243758968109,0.600415876784294,-0.414844936960348,0.185941975313191,-0.960471725353378,0.284367354370903
b0033,6.82022152822653,3.92892496592956,1.62724933706858,-0.910382976047461,-1.2230261981386,-0.219960255053322
b0035,31.5767923602085,1.53085535927749,0.345553189405817,-0.305017415928415,-0.421148639244197,-1.03940952892983
b0036,20.4235590654281,3.83792826091634,0.434862585968722,0.617922035458568,-0.742216226739912,-0.670855016177257
b0037,54.6920959422251,10.1503141074535,1.44859900560108,0.41755438145747,0.0373233730339031,2.10566644513378
b0038,22.4791279378465,3.92115782365737,1.30510751827572,-0.281254874491913,1.24569551782,-0.185031254804256
b0039,10.3524888716771,2.46667736427968,1.6042589007902,-0.39710264357122,-0.679061090916373,0.954596436046429
b0040,14.1950625880404,3.50527338902008,10.3717197056613,0.984981621195324,-0.684247494484186,0.767543584519061
b0041,28.8026664021217,8.68974209436382,0.937272058459231,0.283528973577349,0.122683395368558,2.72027553167807
b0042,11.9597351999689,2.4027172411755,1.66732049417991,-0.363323464574387,-0.125474170482332,-0.935532594206459
b0043,6.44041640543515,1.61225066692563,1.17042395224626,-0.404475786828638,-0.311876384263619,-0.584133426471993
b0044,5.16176571648716,1.74623243725085,-0.222664746651719,0.782513511761334,-0.839597216451851,0.604503446907659
b0046,14.2741612722805,5.82756377788437,0.747225982690941,-0.356022418932861,-0.923216416926571,0.500935911798837
b0047,8.95711789277736,2.86936094858339,0.602031129764726,-0.119302189455603,0.405394076794579,0.590173552600664
b0048,5.27683750308415,3.84303988642601,1.08887131077231,0.449203295116881,0.175985074706574,-0.430136021368304
b0049,5.24720305411568,1.68023734611526,0.0789564693953446,0.310437479103047,-0.357359305941529,-0.928164646419934
b0051,10.6516947408301,3.80265978341084,0.45296978892749,0.335189616242588,0.0553832221366992,0.51748087782439
b0052,6.12309633735764,1.54314636761582,0.482061700071995,-0.756617185990187,-0.744544569256556,-0.790219363014149
b0053,12.0069166820014,9.82964873809855,1.19107931873917,0.174894506964111,-0.266198062838373,-1.1222982203204
b0054,8.19727867093984,0.939935558682701,2.16954141968166,-0.529463468068785,-0.430359712285701,-1.22522050713032
b0055,13.1408735588371,3.30667617725886,0.320745130242199,-0.44390839612254,0.473008703604239,2.57912522886584
b0056,12.8357218038863,3.4595991305266,0.426776103836315,0.491799122360996,4.59832165970773,1.89080555069184
b0058,5.90092389711907,1.94421172055892,0.344628884711621,0.36514644207436,-0.0329408831237505,0.160196395882033
b0059,26.192355770523,0.938507366787408,0.470832270417132,0.679738852092075,2.42743275472994,-1.08835751069769
b0060,21.2685715669615,8.81495851478845,1.32580632316945,-0.579762534430893,-0.329288019825239,1.15485871949537
b0061,21.0398622292755,1.1697185852588,0.347259539317636,-0.177489983696248,-0.533077218490102,-0.972516804469085
b0063,18.1181011261576,3.01284265130839,1.63735531633673,3.13286767910003,0.752060894648548,-0.375412803137574
b0064,9.0532118873161,0.998815354191609,1.29297891108712,0.43654181806958,-0.186731286169518,-1.02150335381391
b0065,8.58790778876274,1.54734404743972,-0.262016661767578,-0.836660640801983,-0.454974278392316,0.671785381669797
b0066,27.0529918552456,5.17989192242842,0.326782120493201,-0.365546596133877,0.244432164564696,0.0212360663232616
b0067,15.2392650808522,3.48719408859721,0.946975216515121,-0.0629149150910187,-0.134219607510707,-0.662277030311775
b0070,9.49166600628134,3.07622185313446,0.982912968646169,-0.183585949462153,0.579853719012502,-0.188486043074276
b0071,4.92480651435266,1.30696094042077,-0.0129774409537924,0.646446775432002,-0.988875123416682,-1.25454903854417
b0072,8.0220629087908,0.921808305101732,0.166901564043464,-0.595484560310076,-0.516711123953058,-0.618498932774751
b0073,5.98073324081851,1.21200450423625,-0.0550102875896297,0.355754271426748,0.0441559769672839,-0.826255811209552
b0074,3.44378124808385,1.37057591412972,0.310406099905157,-0.478459605092058,0.121641462113541,-0.660336622880517
b0075,12.154363525375,1.64583317448408,0.435069535007973,1.31328169404495,1.17047444834936,2.07415696729488
b0078,17.088666445856,3.05491030989141,0.394492498453039,2.725809551638,-0.374759389675421,-0.487630118799721
b0079,19.6056864767598,2.57303512116258,0.786673321927202,0.388330917144313,0.0426355569757351,-0.856737341972541
b0080,21.8656208878886,3.1113911274843,1.88612307991822,0.627009257777097,-0.913391789055041,-0.29655666325917
b0081,8.12218506966488,3.04362001584313,1.51132103812012,-0.401519145093129,0.700454314509477,0.180724257237148
b0082,128.873492836072,1.76527616661862,0.551241863202886,-0.234191896344923,-0.178496965692693,-0.944894584008389
b0083,4.10589793056066,1.12639756469523,0.501775273122198,-0.30772234507553,0.31949930411343,-1.1532544788045
b0084,15.5063682013203,2.28297519168602,0.0264528866034079,-0.243397101037375,-0.992331835249191,1.34621463718526
b0085,11.5202783387955,6.45308721996446,-0.0411335251401908,0.622065267617739,0.621423753769987,-0.446256710546739
b0086,5.22929470070614,1.07991942289875,0.0322866650077764,-0.43048854210455,-0.926357684727464,0.144660106371579
b0087,28.3115176585138,1.73408076244638,0.282481785389429,-0.481967934373583,-0.280453217511883,-0.70517003090883
b0089,11.0561063620171,9.97135910881442,1.75482223886656,0.162335275460928,-0.459363341049597,-0.619486241166824
b0090,14.3622820498399,5.9011284422446,3.40836366470099,-0.0684792553160056,-0.836927158227139,-0.176361019202671
b0091,11.1509393842123,1.15637824568863,1.49361531269686,-0.623577673731431,0.0817470001110441,-1.09703022166491
b0092,4.03408032229009,1.96882234015445,0.0992239415232352,0.252520559667887,-0.905773102920951,1.24386198593568
b0093,6.11349554244177,1.85767160678571,1.12136370028424,-0.232878218652214,2.49359363407598,-1.21674447678566
b0094,3.47020410588255,1.35969327271496,1.23309841974742,-0.710938919486722,1.44122745548128,-0.672666958316388
b0095,16.4081364439017,2.09235147934592,1.64831986200325,-0.0347563237391579,-0.541108953745514,-0.944013901310328
b0096,28.3067604144831,2.66113333713163,0.481780299831701,-0.499528056149673,-0.186283293989032,-0.602493393088528
b0097,13.5031623381953,3.7734391714253,-0.157082936366739,-0.201561527378744,-0.546823344725702,-1.17360484006693
b0099,15.9601538679275,2.39463923774041,1.17248151913552,0.237630564443334,0.0818767066620842,0.227599347253941
b0100,69.0878828943515,25.1372246808309,0.476739375807228,-0.976318219947053,0.427675480336576,-0.95076930139594
b0101,6.81459097938624,0.146467066768644,-0.135002649078918,0.492188194522586,0.0707906405246228,-0.276084926094373
b0104,4.1277988975485,0.832285926004061,0.699813751490243,0.668825759926816,-0.249935652488176,0.291400224186305
b0105,6.34650822123176,1.86990328150528,0.200185931801785,-0.282987191692994,0.37078504140994,0.1303667463237
b0106,7.73663501128968,1.63850601164935,0.74438249774383,0.306214605218914,0.945857980892837,0.190216284147653
b0107,9.68448553690711,1.30240839596876,0.260336537855238,-0.218816259270384,-0.245615790829423,-1.43418067356487
b0108,15.1971086634631,1.90389474671908,0.659803686458812,0.497466433389963,0.386629914969979,-1.25429811490923
b0109,5.93790181878829,2.68978101973643,0.25558595109654,0.55587435025183,0.299750113488845,-0.345056582131958
b0110,18.1474896123924,1.34721347330541,1.12646684757468,-0.863195426251711,-0.0311331055865214,0.0163353391843866
b0112,5.41440208320002,1.52381423787847,0.298634256460583,-0.926891192332259,-0.0233754744000438,0.362426934853291
b0114,19.8916268889132,6.85817437186605,1.80840677200773,-0.251498426182049,-0.439968513567188,-0.727240415279172
b0115,11.1047885610224,2.42291016817095,0.194224342468814,0.243644995139185,-0.672482634087255,-0.870769118903914
b0116,25.7734742600597,8.33955359741045,3.16944860616555,-0.190543025043684,-0.767465035892554,-0.0899754037982579
b0117,10.6934697132968,2.87158271736547,0.412569273557605,-0.319097849956527,-0.229306046860101,-0.375418564954257
b0118,5.8286252340999,1.00262610663331,1.51065428500119,1.3155024008276,-0.745304353248432,-0.735556586632573
b0119,6.70951058673328,0.422176436850969,0.115489429482496,-0.576570189497774,0.727094447692401,-1.19118095397865
b0122,14.3482037213439,5.57284535855565,16.330259306624,4.19652413851081,7.81007710665528,0.879786904623166
b0123,5.98199216549829,0.972181787375071,1.26618528897839,1.46647424272856,-0.748218738104826,-1.28306107995357
b0124,8.4018987360002,6.04287937566602,0.52186796450977,-0.292218918361496,-0.414765593330176,-0.378378085905913
b0125,23.2914408374889,1.8721368484157,0.661604069768563,-0.17472412150632,0.517818793962117,-0.509371013390641
b0127,8.50461949975439,1.18718537783839,1.91060283959684,-0.248753052546619,0.500497234644521,0.955900361622209
b0128,12.181227239727,3.94112330980091,2.40610144481188,-0.323545877257347,-0.10829331917666,-0.490091922795977
b0129,40.1958762290209,5.53686300689551,1.8570079282424,-0.143154423911593,1.34534459932604,-1.1760754706818
b0132,47.4858175134196,3.75061837227714,0.857567856375222,0.437453424713554,0.0398538425868584,-0.786870944769129
b0133,12.9668623113489,3.96145873216429,11.3915934814008,0.499332286020855,1.05587256900473,0.0923611042109926
b0134,6.96864318350081,1.24546196576792,1.23767955129003,-0.519903729100778,-0.948949525626868,-1.22525047857511
b0135,6.38149763136346,0.148465388985747,-0.37633036229152,-0.576495725996717,-0.18653025638592,-0.497866407477584
b0136,6.97295303317187,1.63301757062121,0.427165673114244,-0.166766672270418,-0.719655617644598,-0.678367206683693
b0137,32.1882781418558,7.8328217451561,4.25478613733265,9.90416182681132,-0.0453512187947198,2.12346845655707
b0138,17.5623570856776,3.4834050013212,0.233900197788246,-0.468691453429687,0.417793244293258,-0.756577984559072
b0139,18.1832740864873,4.43967356283672,0.39074012923083,0.237318124535434,-0.172631441843164,-1.21861585438475
b0140,6.54057319708115,3.5086310065467,0.730351372270726,-0.127296390313282,0.444557994952137,-0.42262349186304
b0142,10.094700274391,2.49829505184055,0.31472487643657,-0.23664988532283,-0.154948557751981,-0.910234058275849
b0143,14.1818952650805,4.00067510042927,1.14560031796476,-0.198266311350547,-0.721290440142687,0.343702963399072
b0144,11.43973002513,1.51916127829793,1.25377196546115,-0.4795087802842,0.0849868531728513,-0.410176230299741
b0145,3.83963340409549,2.40799680105763,0.474031136000211,0.0456586009581668,-0.909048682172843,-0.642250385666103
b0146,5.15900410963079,2.48914799381559,1.08632786989507,-0.437926496430261,-0.279611909734866,-1.31758702403964
b0147,15.4637982710868,3.57198509195329,8.95347944085535,-0.333944983614128,0.478697000907146,1.01973437416494
b0149,7.05182437622654,1.9575966147169,0.731604644265518,-0.674035348876691,-0.823021826681339,2.15905461153522
b0151,12.9863614043036,3.35475988559863,0.210117728540776,-0.0160884928289176,-1.02685580207028,-0.945161764090498
b0152,8.44407255382696,4.64551481859876,0.153345772521006,-0.330141323568539,-1.03618468564213,2.1503124501909
b0153,18.7468373221753,4.22328217038409,0.5392658203214,-0.538687925577795,1.67832230659353,0.228765282705127
b0156,18.8648860023904,8.2484491130493,2.13340519678691,0.338771314855273,-0.699116035446645,-1.06647251307863
b0157,10.3718046161367,1.81250790624482,0.84982378352432,-0.605409349052606,-0.802649109724348,-0.678102694413544
b0158,5.11841067426482,2.04235848665927,0.135142206060181,-0.218917885193013,1.3942220603589,1.00574357310387
b0160,11.4226584675711,2.7642192924344,-0.284345412204769,0.353959806987375,0.0500464249481021,-0.0412735506680706
b0161,7.65582056823789,1.43648138151917,0.12489244312742,0.000250992071777478,-0.786482055863767,1.25633561479732
b0162,13.0175062174788,0.949294849252495,0.203619881252523,-0.0171175295926203,0.0293531975174401,-0.48582710978698
b0163,11.2774236787229,5.26522741657021,2.00335206325693,-0.37077014238084,1.33987498060545,-0.466171207978288
b0164,31.8763609444772,8.81986247371637,1.64728454298443,-0.0462692295601612,0.25761948110469,-0.0757276690527187
b0166,4.30084807372635,2.01860599190295,-0.0347335804234934,0.290221377595064,-0.570607396061173,-1.18889388665735
b0167,22.0072183625113,7.15161733928763,0.751858735522993,2.05178104032025,1.87155140686924,-0.394511823084832
b0168,21.2092571150175,2.84044843285662,0.89874984058463,-0.480419993579833,0.426115637116613,-1.29203375103062
b0169,3.52629011062183,1.75063949098587,-0.520166318729075,1.94700973810438,2.05333031943902,-1.0928922946195
b0171,13.0871526818932,5.67640783514498,0.491962899405652,-0.127682927202597,-0.949175356140274,0.296439741900073
b0172,3.8995511413523,0.594944549852055,-0.00939764677049926,-0.314516695668509,-1.17494913441383,-1.27238470037315
b0173,4.65304245904285,1.7001523903102,0.169934817853028,-0.569271021801283,1.59894180148317,-0.658045265953471
b0174,19.0829981953923,2.13164109791997,1.30382676180025,-0.525082233079942,-0.526752294087994,-0.680031250298186
b0175,8.50199957198198,4.74678266817286,0.914496423289783,-0.384836276029349,-0.711450377124338,-0.689104934102511
b0177,14.4899884468921,5.47459211733103,0.818818142476409,1.530823264295,0.727013758741303,0.396795492216241
b0180,13.0877922530178,1.14906513117905,1.37624333406564,0.564841147250266,0.774672910144876,-0.606630255941289
b0181,11.9665267743874,2.82242675733092,1.94981882653089,0.092756427185217,-0.436256701969939,-0.56105055561791
b0183,15.4397899806815,4.72260581573014,0.440143797822108,-0.314427753767147,0.99235442854345,-0.686414657656492
b0185,17.2851614660198,1.53056678369739,-0.201370584545694,0.0918291756090461,-1.04786288506573,0.0265609310771824
b0186,7.17044221315723,2.28209272276167,0.749744533721051,-0.670826354786247,-0.205749949926403,0.495940025124398
b0187,13.7696030299102,6.75112924887275,-0.247510742959329,0.0563006663238714,-0.282700171136988,-0.0972330072750118
b0188,21.5854322327312,4.28208710020057,0.354233872856417,-0.286226077082975,1.22108132639357,0.103029863919498
b0189,22.3019148872045,5.2699105536603,1.2323157385072,-0.718879650820078,-0.922886244021018,-0.360029585091039
b0190,10.4399189746462,7.11620034939961,-0.0468869783329064,-0.385726155742815,-0.756549074181901,-0.417161237756827
b0191,18.7380409390533,5.44009687204053,0.449884589648006,-0.199735705797864,-0.953531001706668,-0.901115851976166
b0192,23.4462392759567,4.72787513985667,1.48126196621289,0.812819700960854,7.90255291181606,3.12586766562931
b0193,22.1853647253008,10.8958232025133,1.2911629966314,0.514303343410137,-0.670401210108895,-0.304265903467039
b0195,29.3645079488438,7.28180727937329,2.24110313700033,0.308046539973316,-0.0164200751089179,-0.366486841610786
b0196,6.50727476628973,1.19621556779821,-0.0354100955634706,-0.245201289399348,0.128601105537308,-0.632415105779679
b0197,15.5751659900305,5.92308776428911,3.7885671560172,-0.00531892338644546,0.0459075479144886,-0.501482945966107
b0198,15.316456196035,3.37702778816479,0.552030992695554,1.07805015693069,-0.236943289929559,0.66461372378033
b0199,9.97087512752569,1.74382791505067,2.10595594649051,1.82613140707457,1.99792821743308,-0.511778440119226
b0200,6.92310621343411,0.657648458270701,-0.258207722582274,0.287376018213517,-0.457034968512759,-0.73423321090669
b0201,66.1254777628515,69.8902164642716,0.984585634359652,-0.0603993514816059,-0.480913301311083,-0.908126908330527
b0202,5.72922203736385,2.05709294307112,-0.110114818180522,-0.447258302649009,-0.647415779084342,-1.41507352558055
b0204,16.0873770834617,4.92163081569821,1.03670325642938,0.197367240758977,-0.181798797920836,-1.12850416419281
b0205,3.46525667890481,0.421284568141175,-0.026506716328393,0.599006774405288,0.258114807734312,-0.633380629808139
b0207,10.9996652071088,0.983277278638273,0.854320241548396,-0.0940758764566869,-1.21150245869828,-0.96271270707226
b0208,9.2646166155275,2.6177596194191,-0.158962109849872,0.475324136162255,1.2997026669825,-0.915050102643764
b0210,8.17116619071529,1.59118782603793,-0.0133146000306881,-0.0503696957280053,-0.477081362716367,-1.20624490565758
b0211,6.28557465326277,1.87537120891386,0.27192296667048,-0.529838729639132,-0.683920263390555,-0.498852002199508
b0214,15.5290190695479,1.3019760480959,1.51807001499994,1.61458676629993,-0.760457975558719,1.17284440944047
b0215,11.4022771737076,2.73692530409961,-0.0465627626205398,-0.438419601333016,-0.49624051617493,-0.266469127197436
b0216,5.1298038749919,0.0815586541426461,-0.0358644969311079,-0.823278172870251,0.0102077838759906,-0.577722150128467
b0217,16.6737894204067,1.23751582400264,-0.115929539460222,0.679408608512698,0.0479899476104548,0.294028654791699
b0218,115.601798993569,77.0425422057898,23.2237142876485,8.74126147641951,6.1414327202078,3.12482939764364
b0220,5.43031662801537,1.32134674796913,-0.123320793237374,-0.596375265635729,0.144515880771208,-1.13988966790921
b0221,15.3675891153362,5.13123629068306,1.22248098264349,1.0807437494389,0.386932776562165,-0.964252953640014
b0222,20.2397920317646,2.91549647078298,0.694170244521765,-0.414358318438478,0.702071921831161,1.00143181689577
b0223,9.43323129959814,1.51140120732144,0.599931861207852,-0.344358327819569,0.771605644537061,-0.64891576599208
b0225,216.656553793668,9.40448763571768,1.26774531316116,2.79772222027399,-0.592634526652852,4.55409184397741
b0227,9.39483430505443,4.9924103894583,1.79013598468398,-0.323737341557461,-0.357611959475112,-1.01611187629209
b0230,15.5294907321974,3.11404887892839,7.35825398833668,-0.306698288199321,0.402701395412849,-0.820257283355704
b0233,21.6590253847758,3.83497417074122,1.99179010280036,1.00719871811741,0.80259917695419,-0.634902473142874
b0235,23.624485130315,20.0523093497683,5.35243854221051,2.25317049970971,4.63346650147981,0.582411326365353
b0237,7.61311654507564,4.60220798306956,0.625139505146421,-0.225929854158527,-0.110163443215919,-1.0400209808049
b0238,12.0563515370285,1.95929305020612,1.89157678219469,0.406415818721853,-0.309427731363437,-0.518795807769566
b0239,6.7011600831161,2.42372049262544,0.10324402496657,-0.303729661827808,-0.127034611027377,-0.454385711163025
b0240,31.0919135481325,9.87211496806562,1.29378520101679,-0.00885032944325204,-0.139801455598922,-0.277521482882404
b0242,25.8686527524979,6.65510294291859,1.08192769331332,1.10079771466856,-0.108882756019124,-0.660629664492022
b0243,5.26822217490818,3.13939888517833,0.343417765322765,2.76077029194168,2.43439215650208,-1.13651881526244
b0244,50.2224675245639,3.77499539678726,1.70612921978875,1.32225476881273,0.358301746529232,-0.510036947887087
b0245,13.3710053383588,5.47914227981753,0.869690317674972,-0.31643820494379,0.568855440802956,-0.401669487642184
b0246,19.1357184252782,0.825899690894519,0.125429510632843,0.809114843881436,-0.207024130233826,1.67018657532618
b0247,18.780207897683,5.01416693309634,0.407776114562298,0.397805641672722,0.972601777555336,-0.533347463362758
b0248,3.30430506779664,1.49310629729433,2.06291223369152,3.4254614522817,-0.550596539287203,-1.10565194804215
b0249,9.39910797191005,2.33941861511881,0.12977484829574,0.210536044769432,-1.02637648144152,-0.422736741535846
b0250,37.7683573295464,4.22477443654596,0.648398005440143,0.142783409066545,-1.0189781886539,0.138220249910355
b0251,10.5874013694592,1.39919998880433,1.36373469949071,-0.135948691921009,-0.306056524830612,-0.577507109077165
b0256,19.0634878620844,4.36772826787161,1.39932137621835,-0.0463612404033187,-0.0520227696090418,-0.420453226609434
b0257,10.8401740991868,1.79659351810763,1.13063755998226,-0.0649303190087283,-0.730085048395711,-0.569688684976583
b0258,7.68487283270077,2.16127201863068,1.68886074377091,14.6428304925224,3.22849763835609,5.73562450994534
b0259,18.7358393340507,8.63009727267306,2.58682524319842,-0.183970013783418,1.01327680955869,-0.672322110093305
b0260,7.10183888940148,0.719232140258111,1.7197061566503,-0.720953075748248,-0.556717684764254,-0.706817083313792
b0261,3.7200363550705,1.85458317780077,-0.459216994793135,-0.497491815106317,-0.565886237224817,-0.943294016215874
b0262,16.7219993539899,0.593622686971482,0.53403291619091,-0.644298809805451,-0.762128842405882,-0.976806886811527
b0263,8.35532576642615,2.00835466569416,-0.218580213785938,-0.474754610453152,-1.12740754654457,-1.12755918613534
b0264,21.5668734645999,9.34670656231828,0.174133358231294,0.508119947666704,4.70517062954963,0.817671582733847
b0265,10.7493450883872,2.27652951530481,-0.318213304325512,0.680241254529481,0.981236775480741,-0.767405295614381
b0266,12.0319162493968,7.29592399431381,1.69940764330969,-0.441619477744111,-0.0524860352468437,-0.0344394907744734
b0267,4.87387843629188,1.76230715211041,1.21243390382795,-0.266897906929711,-0.543200228546499,-0.277771379537681
b0268,7.31377909534853,1.68218360908573,0.1626554408849,0.586979990610104,-0.120444735010709,0.197015433343316
b0269,16.4445308280268,3.36856707686502,0.0851319235286252,-0.371417243384813,-0.222634181652564,0.940373733109245
b0270,11.9175657788977,5.721132663397,0.421642174481713,2.05582579976607,0.218710750888769,-0.272590827508728
b0271,17.6745839793533,3.72394494360626,2.73843529687867,1.35736176099192,-0.376496822870382,0.970667754002742
b0272,11.6680682213857,0.863004609899194,3.276836456019,0.338837046570099,-0.266414111453637,-0.798968477683416
b0273,25.2307426240371,7.23402970177369,0.84670965867058,0.59472210091148,0.67067886720292,2.27383365030657
b0274,5.26184431731547,1.51583760037722,0.829184254717673,0.825168634580691,-0.314869790347201,-0.134588878388245
b0275,71.5694973345713,2.99905180334857,0.713586598608999,3.68668858311388,-0.648631376006514,1.1860943257881
b0277,22.7756209060865,2.60166833639638,0.761909747902708,-0.878510939601162,-0.586303482189589,-0.613800852358079
b0279,13.7454468284329,4.54348574168723,0.268220764291442,-0.274198859941484,-0.205608554641793,-1.29160341098978
b0280,10.9517716221798,3.27993650781018,1.28374286990405,0.0693396927672909,0.435197922848148,0.0653163106202634
b0281,12.0255921188034,2.3725356133364,-0.0410047110903986,-0.798230469028921,-0.238538580769304,-0.819241742804976
b0282,13.1575207010779,1.72554374647434,0.5553566730337,-0.263942562964909,0.971997256253117,1.09716530391368
b0283,4.12665006802808,1.55045844913441,0.465620308310782,2.62478378472812,6.60529409101955,-0.737350063165326
b0288,11.0767022737082,1.30525817085935,1.18055904589091,-0.368502565309927,1.76197585083871,1.83130192831596
b0289,8.89676363690222,1.40826962307771,0.282865863002137,0.285019583574901,-0.660027329100847,0.0648328678964614
b0290,8.16962249214722,2.3682841098265,0.0101804692530738,-0.396854568813612,-0.332165946770292,-0.0606266549965793
b0291,6.27044941085801,1.40114438744524,3.60285125477975,0.00175040074197286,-0.896691704292481,0.31640153739394
b0292,3.85469915124819,2.54709722161347,2.17352555121044,0.288683852907864,0.222078175887172,5.96624918658335
b0293,233.102232597356,4.49915963924416,0.610472882679715,3.80209656817362,2.72879706761943,-0.148915715832083
b0294,9.64670567282857,3.07789492948306,0.361740324862161,-0.76895286315385,0.904863877786449,-0.970882881351369
b0295,7.31614097581714,3.78118782071741,4.27595303019666,-0.863246689524323,-0.124261354710138,-0.979627503272685
b0296,18.1865355030939,1.68014691448513,0.558172831383467,-0.013542066380742,-0.67763865654215,0.249547516663089
b0298,10.5599808037678,2.155181851258,1.33335154652293,-0.43281476351105,3.91924749980522,-0.327788678405907
b0300,4.54143910395671,0.750780459761369,-0.49114639763052,-0.154805577587581,-0.11404912441558,-0.784356575958918
b0302,2.78657364218363,0.908133597064076,0.0606952183292861,0.165483648908655,1.01735554605586,-0.465874863059045
b0303,6.33649911824313,1.84560540046413,0.0790846500584461,-0.607385905430934,-0.679525990727355,1.08866072151395
b0304,12.6435672374755,1.34398304971506,1.0140206019786,-0.342941524916633,-0.783889204598158,-1.32916526782871
b0306,15.442479475062,1.5781749321274,-0.0146163442536005,0.775734404182063,0.902733627065699,-1.14655386008397
b0307,9.13025846958334,1.26581313136029,0.996492238537128,-0.0669041053870667,-0.71095148502596,-0.510442036156828
b0308,4.48144055364725,2.07315019272906,2.20515863449192,0.265661914148435,-0.691154410683393,-1.31924062912243
b0309,10.9383683769231,1.19933526689445,-0.213024534422703,-0.49815894036624,0.888117528883482,0.0770779675073907
b0311,20.0104415704577,17.1052858698138,7.74392357763389,4.60618181017486,-0.617779327694764,-1.05967158871048
b0312,8.78418590319972,2.87301839044376,0.357843170033016,-0.386516997261694,-1.06682357449351,-1.40354429880218
b0314,7.09083894011819,1.58813509346113,0.273658600743076,-0.414023408305565,-0.340180041630885,-1.262920294296
b0316,13.3189695433974,3.06626906677562,0.357579653547914,2.12637531492219,4.53542765806465,-0.541681041129697
b0317,31.85605025866,3.09350850925833,0.443085776374057,-0.0979095221287616,-0.101474628257336,-0.751571511887805
b0318,17.7902621889559,5.67428963353615,0.88577829425077,-0.628148241445781,-0.350246666701751,-1.19001940918589
b0319,15.0393564814727,3.53648501913829,0.261101578707247,-0.760957252572552,-0.842633346480365,-1.27004145789615
b0320,4.42471695589009,1.34552048219529,-0.0452155255461926,-0.0792440090989728,-0.492917410645941,-1.0741320107939
b0322,6.6397217141772,1.12443808080531,0.368572578854419,0.124341846567714,0.330431177260121,1.698210202931
b0324,20.1565925753631,1.85334335007749,0.369498913725785,-0.405814074783917,0.218827244372934,-0.974843491119473
b0325,15.2364110729453,2.18878778090978,-0.357531515609672,0.00112522973340612,2.00401925133487,2.08027809983107
b0326,4.58997134362587,3.42624733441031,2.44450189329081,-0.700926211261536,-0.180124018178799,-1.31428658747504
