Record,Kurtosis_IMF1,Kurtosis_IMF2,Kurtosis_IMF3,Kurtosis_IMF4,Kurtosis_IMF5,Kurtosis_IMF6
d0033,15.4140709402712,18.0284882367415,1.53470280901709,2.17355090480592,-0.834415829766499,-0.517759344456128
d0034,10.1156549040833,4.37342204368295,2.14826105398718,3.14426694532081,13.0312958005182,18.5742818201523
d0035,8.15592451876032,2.349845588607,1.64698557165931,0.887326800007086,0.480265788740009,0.702908595040342
d0036,17.403623438324,9.74444543470798,6.43221476207243,2.46180842943344,2.36155789213866,0.180846268854822
d0037,5.36708800735704,0.742182916061689,1.43673388298464,0.962931280436571,-0.192128608395576,-1.01356112211522
d0038,12.7034917457167,9.42899691470663,3.18574929623917,2.56980799296137,0.853944003156446,-0.71715130417578
d0039,16.970485698318,18.2193752465761,2.30109789943006,0.352266376088788,1.06029979544743,-0.416913383598954
d0040,11.1094789423077,5.9933329977594,0.91763290925121,1.11426179671759,1.28451358846463,-0.381421711578763
d0041,14.2986701494469,17.0145578761197,2.01255291489155,2.19234811984504,1.42248313401519,-0.184483236711899
d0042,9.89648297729497,5.07081174846963,1.78403169662416,0.589177261598778,0.756916595054385,0.0181100070363267
d0043,11.882613053891,3.44950126577068,2.76588022098594,-0.648133630629701,-0.65801826260966,1.3048034821682
d0045,18.4202358181813,6.88754624291758,3.28275985820794,1.85598935274175,0.334134713229642,0.693881523307998
d0046,11.5786268263513,4.6509322115379,2.33928268960619,1.88402743549435,1.27923863084599,1.0806876485102
d0047,8.36870174946823,5.02690526576071,0.553511971867805,1.41656877077104,-0.422061042416354,-0.562942210270307
d0048,29.478045232921,3.96107497198342,0.871004049722741,1.42839151925614,0.423687762777674,-0.273845146097
d0049,11.0271245366517,2.39092284413136,2.70202309212295,1.16834371542336,1.04288275596805,0.785268182870997
d0050,26.6983491678409,8.33065766941543,0.420081512822398,0.507966542115591,-0.741175880718262,-0.705030404684821
d0051,15.6869174281151,7.66603791516489,1.5402223786032,0.423597179950731,0.157299096233665,0.789548944187355
d0052,123.646924665338,4.85886742403868,4.38037484786223,1.7444987351157,0.957031189584864,-0.411407441971247
d0053,11.2779291793793,4.51420236915798,0.582424652393309,3.50343533768094,0.0728951932874242,-1.17543736370795
d0054,6.13995288596441,1.36951587746557,-0.445340190427951,-0.191562753042571,0.267261030236317,-1.21913818377778
d0055,10.7059694179994,1.64551372287591,0.935165172141255,0.0836188823453363,0.347151233599329,0.003492232415228
